,u,i,ts,label,idx
361543,130,245,757382400.0,0.0,361544
361544,245,130,757382400.0,0.0,361545
361545,130,74,757382400.0,0.0,361546
361546,130,224,757382400.0,0.0,361547
361547,130,252,757382400.0,0.0,361548
361548,252,130,757382400.0,0.0,361549
361549,176,130,757382400.0,0.0,361550
361550,130,176,757382400.0,0.0,361551
361551,130,203,757382400.0,0.0,361552
361552,203,130,757382400.0,0.0,361553
361553,20,130,757382400.0,0.0,361554
361554,130,20,757382400.0,0.0,361555
361555,130,107,757382400.0,0.0,361556
361556,107,130,757382400.0,0.0,361557
361557,31,130,757382400.0,0.0,361558
361558,78,130,757382400.0,0.0,361559
361559,130,78,757382400.0,0.0,361560
361560,18,130,757382400.0,0.0,361561
361561,130,18,757382400.0,0.0,361562
361562,7,130,757382400.0,0.0,361563
361563,130,160,757382400.0,0.0,361564
361564,160,130,757382400.0,0.0,361565
361565,8,130,757382400.0,0.0,361566
361566,130,96,757382400.0,0.0,361567
361567,96,130,757382400.0,0.0,361568
361568,130,52,757382400.0,0.0,361569
361569,130,180,757382400.0,0.0,361570
361570,180,130,757382400.0,0.0,361571
361571,130,140,757382400.0,0.0,361572
361572,140,130,757382400.0,0.0,361573
361573,141,130,757382400.0,0.0,361574
361574,130,95,757382400.0,0.0,361575
361575,95,130,757382400.0,0.0,361576
361576,64,130,757382400.0,0.0,361577
361577,130,64,757382400.0,0.0,361578
361578,234,130,757382400.0,0.0,361579
361579,130,234,757382400.0,0.0,361580
361580,186,130,757382400.0,0.0,361581
361581,130,186,757382400.0,0.0,361582
361582,163,130,757382400.0,0.0,361583
361583,130,163,757382400.0,0.0,361584
361584,130,16,757382400.0,0.0,361585
361585,16,130,757382400.0,0.0,361586
361586,243,130,757382400.0,0.0,361587
361587,130,243,757382400.0,0.0,361588
361588,130,111,757382400.0,0.0,361589
361589,14,130,757382400.0,0.0,361590
361590,130,14,757382400.0,0.0,361591
361591,239,130,757382400.0,0.0,361592
361592,130,239,757382400.0,0.0,361593
361593,130,102,757382400.0,0.0,361594
361594,102,130,757382400.0,0.0,361595
361595,211,130,757382400.0,0.0,361596
361596,130,84,757382400.0,0.0,361597
361597,130,115,757382400.0,0.0,361598
361598,115,130,757382400.0,0.0,361599
361599,130,13,757382400.0,0.0,361600
361600,13,130,757382400.0,0.0,361601
361601,11,130,757382400.0,0.0,361602
361602,130,11,757382400.0,0.0,361603
361603,130,85,757382400.0,0.0,361604
361604,200,130,757382400.0,0.0,361605
361605,130,200,757382400.0,0.0,361606
361606,198,130,757382400.0,0.0,361607
361607,130,198,757382400.0,0.0,361608
361608,50,130,757382400.0,0.0,361609
361609,130,50,757382400.0,0.0,361610
361610,135,130,757382400.0,0.0,361611
361611,254,130,757382400.0,0.0,361612
361612,130,254,757382400.0,0.0,361613
361613,73,130,757382400.0,0.0,361614
361614,130,73,757382400.0,0.0,361615
361615,72,130,757382400.0,0.0,361616
361616,130,72,757382400.0,0.0,361617
361617,4,130,757382400.0,0.0,361618
361618,130,104,757382400.0,0.0,361619
361619,104,130,757382400.0,0.0,361620
361620,192,130,757382400.0,0.0,361621
361621,130,192,757382400.0,0.0,361622
361622,130,255,757382400.0,0.0,361623
361623,255,130,757382400.0,0.0,361624
361624,86,130,757382400.0,0.0,361625
361625,130,86,757382400.0,0.0,361626
361626,130,41,757382400.0,0.0,361627
361627,41,130,757382400.0,0.0,361628
361628,49,130,757382400.0,0.0,361629
361629,130,144,757382400.0,0.0,361630
361630,144,130,757382400.0,0.0,361631
361631,206,130,757382400.0,0.0,361632
361632,130,206,757382400.0,0.0,361633
361633,130,126,757382400.0,0.0,361634
361634,126,130,757382400.0,0.0,361635
361635,117,130,757382400.0,0.0,361636
361636,22,130,757382400.0,0.0,361637
361637,29,130,757382400.0,0.0,361638
361638,130,29,757382400.0,0.0,361639
361639,145,130,757382400.0,0.0,361640
361640,130,145,757382400.0,0.0,361641
361641,226,130,757382400.0,0.0,361642
361642,130,226,757382400.0,0.0,361643
361643,216,130,757382400.0,0.0,361644
361644,251,130,757382400.0,0.0,361645
361645,130,251,757382400.0,0.0,361646
361646,130,19,757382400.0,0.0,361647
361647,19,130,757382400.0,0.0,361648
361648,97,130,757382400.0,0.0,361649
361649,130,97,757382400.0,0.0,361650
361650,114,130,757382400.0,0.0,361651
361651,174,130,757382400.0,0.0,361652
361652,130,174,757382400.0,0.0,361653
361653,187,130,757382400.0,0.0,361654
361654,130,187,757382400.0,0.0,361655
361655,130,27,757382400.0,0.0,361656
361656,220,130,757382400.0,0.0,361657
361657,98,130,757382400.0,0.0,361658
361658,157,138,757382400.0,0.0,361659
361659,55,138,757382400.0,0.0,361660
361660,5,138,757382400.0,0.0,361661
361661,109,138,757382400.0,0.0,361662
361662,137,138,757382400.0,0.0,361663
361663,17,138,757382400.0,0.0,361664
361664,181,138,757382400.0,0.0,361665
361665,166,138,757382400.0,0.0,361666
361666,93,138,757382400.0,0.0,361667
361667,170,138,757382400.0,0.0,361668
361668,138,170,757382400.0,0.0,361669
361669,154,138,757382400.0,0.0,361670
361670,34,138,757382400.0,0.0,361671
361671,194,138,757382400.0,0.0,361672
361672,148,138,757382400.0,0.0,361673
361673,247,138,757382400.0,0.0,361674
361674,15,138,757382400.0,0.0,361675
361675,88,138,757382400.0,0.0,361676
361676,2,138,757382400.0,0.0,361677
361677,196,138,757382400.0,0.0,361678
361678,106,138,757382400.0,0.0,361679
361679,197,138,757382400.0,0.0,361680
361680,185,138,757382400.0,0.0,361681
361681,26,138,757382400.0,0.0,361682
361682,82,138,757382400.0,0.0,361683
361683,6,138,757382400.0,0.0,361684
361684,156,138,757382400.0,0.0,361685
361685,79,138,757382400.0,0.0,361686
361686,57,138,757382400.0,0.0,361687
361687,227,138,757382400.0,0.0,361688
361688,113,138,757382400.0,0.0,361689
361689,183,138,757382400.0,0.0,361690
361690,105,138,757382400.0,0.0,361691
361691,189,138,757382400.0,0.0,361692
361692,30,138,757382400.0,0.0,361693
361693,112,138,757382400.0,0.0,361694
361694,143,138,757382400.0,0.0,361695
361695,210,138,757382400.0,0.0,361696
361696,3,138,757382400.0,0.0,361697
361697,36,138,757382400.0,0.0,361698
361698,245,138,757382400.0,0.0,361699
361699,171,138,757382400.0,0.0,361700
361700,130,138,757382400.0,0.0,361701
361701,252,138,757382400.0,0.0,361702
361702,53,138,757382400.0,0.0,361703
361703,54,138,757382400.0,0.0,361704
361704,20,138,757382400.0,0.0,361705
361705,138,20,757382400.0,0.0,361706
361706,78,138,757382400.0,0.0,361707
361707,18,138,757382400.0,0.0,361708
361708,160,138,757382400.0,0.0,361709
361709,138,8,757382400.0,0.0,361710
361710,8,138,757382400.0,0.0,361711
361711,96,138,757382400.0,0.0,361712
361712,138,96,757382400.0,0.0,361713
361713,180,138,757382400.0,0.0,361714
361714,140,138,757382400.0,0.0,361715
361715,64,138,757382400.0,0.0,361716
361716,234,138,757382400.0,0.0,361717
361717,186,138,757382400.0,0.0,361718
361718,138,186,757382400.0,0.0,361719
361719,163,138,757382400.0,0.0,361720
361720,243,138,757382400.0,0.0,361721
361721,87,138,757382400.0,0.0,361722
361722,138,87,757382400.0,0.0,361723
361723,14,138,757382400.0,0.0,361724
361724,138,14,757382400.0,0.0,361725
361725,115,138,757382400.0,0.0,361726
361726,13,138,757382400.0,0.0,361727
361727,11,138,757382400.0,0.0,361728
361728,138,11,757382400.0,0.0,361729
361729,138,198,757382400.0,0.0,361730
361730,198,138,757382400.0,0.0,361731
361731,138,50,757382400.0,0.0,361732
361732,50,138,757382400.0,0.0,361733
361733,254,138,757382400.0,0.0,361734
361734,73,138,757382400.0,0.0,361735
361735,72,138,757382400.0,0.0,361736
361736,4,138,757382400.0,0.0,361737
361737,138,192,757382400.0,0.0,361738
361738,192,138,757382400.0,0.0,361739
361739,255,138,757382400.0,0.0,361740
361740,138,255,757382400.0,0.0,361741
361741,86,138,757382400.0,0.0,361742
361742,41,138,757382400.0,0.0,361743
361743,206,138,757382400.0,0.0,361744
361744,138,126,757382400.0,0.0,361745
361745,126,138,757382400.0,0.0,361746
361746,29,138,757382400.0,0.0,361747
361747,138,145,757382400.0,0.0,361748
361748,226,138,757382400.0,0.0,361749
361749,138,226,757382400.0,0.0,361750
361750,251,138,757382400.0,0.0,361751
361751,138,251,757382400.0,0.0,361752
361752,19,138,757382400.0,0.0,361753
361753,138,19,757382400.0,0.0,361754
361754,97,138,757382400.0,0.0,361755
361755,174,138,757382400.0,0.0,361756
361756,187,138,757382400.0,0.0,361757
361757,220,138,757382400.0,0.0,361758
361758,98,138,757382400.0,0.0,361759
361759,252,131,757382400.0,0.0,361760
361760,131,252,757382400.0,0.0,361761
361761,252,218,757382400.0,0.0,361762
361762,218,252,757382400.0,0.0,361763
361763,252,71,757382400.0,0.0,361764
361764,252,215,757382400.0,0.0,361765
361765,5,252,757382400.0,0.0,361766
361766,252,5,757382400.0,0.0,361767
361767,1,252,757382400.0,0.0,361768
361768,181,252,757382400.0,0.0,361769
361769,166,252,757382400.0,0.0,361770
361770,252,166,757382400.0,0.0,361771
361771,252,89,757382400.0,0.0,361772
361772,89,252,757382400.0,0.0,361773
361773,15,252,757382400.0,0.0,361774
361774,9,252,757382400.0,0.0,361775
361775,252,9,757382400.0,0.0,361776
361776,40,252,757382400.0,0.0,361777
361777,252,40,757382400.0,0.0,361778
361778,196,252,757382400.0,0.0,361779
361779,252,196,757382400.0,0.0,361780
361780,81,252,757382400.0,0.0,361781
361781,252,152,757382400.0,0.0,361782
361782,197,252,757382400.0,0.0,361783
361783,252,235,757382400.0,0.0,361784
361784,252,90,757382400.0,0.0,361785
361785,90,252,757382400.0,0.0,361786
361786,252,147,757382400.0,0.0,361787
361787,147,252,757382400.0,0.0,361788
361788,252,205,757382400.0,0.0,361789
361789,252,100,757382400.0,0.0,361790
361790,57,252,757382400.0,0.0,361791
361791,252,244,757382400.0,0.0,361792
361792,244,252,757382400.0,0.0,361793
361793,189,252,757382400.0,0.0,361794
361794,252,30,757382400.0,0.0,361795
361795,252,45,757382400.0,0.0,361796
361796,252,124,757382400.0,0.0,361797
361797,252,3,757382400.0,0.0,361798
361798,252,101,757382400.0,0.0,361799
361799,252,92,757382400.0,0.0,361800
361800,252,151,757382400.0,0.0,361801
361801,252,44,757382400.0,0.0,361802
361802,44,252,757382400.0,0.0,361803
361803,245,252,757382400.0,0.0,361804
361804,171,252,757382400.0,0.0,361805
361805,54,252,757382400.0,0.0,361806
361806,252,203,757382400.0,0.0,361807
361807,252,20,757382400.0,0.0,361808
361808,20,252,757382400.0,0.0,361809
361809,252,107,757382400.0,0.0,361810
361810,78,252,757382400.0,0.0,361811
361811,252,78,757382400.0,0.0,361812
361812,18,252,757382400.0,0.0,361813
361813,252,7,757382400.0,0.0,361814
361814,252,160,757382400.0,0.0,361815
361815,160,252,757382400.0,0.0,361816
361816,8,252,757382400.0,0.0,361817
361817,96,252,757382400.0,0.0,361818
361818,252,96,757382400.0,0.0,361819
361819,252,52,757382400.0,0.0,361820
361820,52,252,757382400.0,0.0,361821
361821,180,252,757382400.0,0.0,361822
361822,252,180,757382400.0,0.0,361823
361823,252,140,757382400.0,0.0,361824
361824,140,252,757382400.0,0.0,361825
361825,95,252,757382400.0,0.0,361826
361826,64,252,757382400.0,0.0,361827
361827,252,234,757382400.0,0.0,361828
361828,234,252,757382400.0,0.0,361829
361829,186,252,757382400.0,0.0,361830
361830,252,186,757382400.0,0.0,361831
361831,163,252,757382400.0,0.0,361832
361832,252,163,757382400.0,0.0,361833
361833,252,16,757382400.0,0.0,361834
361834,16,252,757382400.0,0.0,361835
361835,252,243,757382400.0,0.0,361836
361836,243,252,757382400.0,0.0,361837
361837,87,252,757382400.0,0.0,361838
361838,252,87,757382400.0,0.0,361839
361839,252,14,757382400.0,0.0,361840
361840,14,252,757382400.0,0.0,361841
361841,201,252,757382400.0,0.0,361842
361842,252,115,757382400.0,0.0,361843
361843,115,252,757382400.0,0.0,361844
361844,252,13,757382400.0,0.0,361845
361845,13,252,757382400.0,0.0,361846
361846,11,252,757382400.0,0.0,361847
361847,252,11,757382400.0,0.0,361848
361848,85,252,757382400.0,0.0,361849
361849,252,85,757382400.0,0.0,361850
361850,252,200,757382400.0,0.0,361851
361851,200,252,757382400.0,0.0,361852
361852,252,198,757382400.0,0.0,361853
361853,198,252,757382400.0,0.0,361854
361854,50,252,757382400.0,0.0,361855
361855,252,50,757382400.0,0.0,361856
361856,25,252,757382400.0,0.0,361857
361857,252,254,757382400.0,0.0,361858
361858,254,252,757382400.0,0.0,361859
361859,73,252,757382400.0,0.0,361860
361860,252,73,757382400.0,0.0,361861
361861,252,72,757382400.0,0.0,361862
361862,72,252,757382400.0,0.0,361863
361863,252,4,757382400.0,0.0,361864
361864,4,252,757382400.0,0.0,361865
361865,192,252,757382400.0,0.0,361866
361866,252,192,757382400.0,0.0,361867
361867,252,255,757382400.0,0.0,361868
361868,255,252,757382400.0,0.0,361869
361869,86,252,757382400.0,0.0,361870
361870,252,86,757382400.0,0.0,361871
361871,41,252,757382400.0,0.0,361872
361872,252,41,757382400.0,0.0,361873
361873,252,49,757382400.0,0.0,361874
361874,49,252,757382400.0,0.0,361875
361875,252,206,757382400.0,0.0,361876
361876,206,252,757382400.0,0.0,361877
361877,126,252,757382400.0,0.0,361878
361878,252,126,757382400.0,0.0,361879
361879,22,252,757382400.0,0.0,361880
361880,29,252,757382400.0,0.0,361881
361881,252,29,757382400.0,0.0,361882
361882,252,145,757382400.0,0.0,361883
361883,145,252,757382400.0,0.0,361884
361884,252,226,757382400.0,0.0,361885
361885,226,252,757382400.0,0.0,361886
361886,216,252,757382400.0,0.0,361887
361887,251,252,757382400.0,0.0,361888
361888,252,251,757382400.0,0.0,361889
361889,252,19,757382400.0,0.0,361890
361890,252,97,757382400.0,0.0,361891
361891,97,252,757382400.0,0.0,361892
361892,114,252,757382400.0,0.0,361893
361893,252,174,757382400.0,0.0,361894
361894,187,252,757382400.0,0.0,361895
361895,252,187,757382400.0,0.0,361896
361896,252,27,757382400.0,0.0,361897
361897,27,252,757382400.0,0.0,361898
361898,220,252,757382400.0,0.0,361899
361899,215,203,757382400.0,0.0,361900
361900,134,203,757382400.0,0.0,361901
361901,203,134,757382400.0,0.0,361902
361902,199,203,757382400.0,0.0,361903
361903,203,199,757382400.0,0.0,361904
361904,46,203,757382400.0,0.0,361905
361905,177,203,757382400.0,0.0,361906
361906,83,203,757382400.0,0.0,361907
361907,203,125,757382400.0,0.0,361908
361908,89,203,757382400.0,0.0,361909
361909,15,203,757382400.0,0.0,361910
361910,9,203,757382400.0,0.0,361911
361911,196,203,757382400.0,0.0,361912
361912,185,203,757382400.0,0.0,361913
361913,203,172,757382400.0,0.0,361914
361914,79,203,757382400.0,0.0,361915
361915,227,203,757382400.0,0.0,361916
361916,203,227,757382400.0,0.0,361917
361917,203,150,757382400.0,0.0,361918
361918,80,203,757382400.0,0.0,361919
361919,203,80,757382400.0,0.0,361920
361920,203,45,757382400.0,0.0,361921
361921,203,143,757382400.0,0.0,361922
361922,124,203,757382400.0,0.0,361923
361923,203,124,757382400.0,0.0,361924
361924,20,203,757382400.0,0.0,361925
361925,203,20,757382400.0,0.0,361926
361926,107,203,757382400.0,0.0,361927
361927,78,203,757382400.0,0.0,361928
361928,203,78,757382400.0,0.0,361929
361929,160,203,757382400.0,0.0,361930
361930,203,96,757382400.0,0.0,361931
361931,203,52,757382400.0,0.0,361932
361932,52,203,757382400.0,0.0,361933
361933,180,203,757382400.0,0.0,361934
361934,203,180,757382400.0,0.0,361935
361935,140,203,757382400.0,0.0,361936
361936,234,203,757382400.0,0.0,361937
361937,203,234,757382400.0,0.0,361938
361938,186,203,757382400.0,0.0,361939
361939,203,186,757382400.0,0.0,361940
361940,203,163,757382400.0,0.0,361941
361941,203,16,757382400.0,0.0,361942
361942,243,203,757382400.0,0.0,361943
361943,203,243,757382400.0,0.0,361944
361944,14,203,757382400.0,0.0,361945
361945,203,14,757382400.0,0.0,361946
361946,115,203,757382400.0,0.0,361947
361947,203,115,757382400.0,0.0,361948
361948,11,203,757382400.0,0.0,361949
361949,190,203,757382400.0,0.0,361950
361950,203,190,757382400.0,0.0,361951
361951,203,85,757382400.0,0.0,361952
361952,200,203,757382400.0,0.0,361953
361953,203,200,757382400.0,0.0,361954
361954,203,50,757382400.0,0.0,361955
361955,254,203,757382400.0,0.0,361956
361956,73,203,757382400.0,0.0,361957
361957,72,203,757382400.0,0.0,361958
361958,203,72,757382400.0,0.0,361959
361959,203,104,757382400.0,0.0,361960
361960,192,203,757382400.0,0.0,361961
361961,203,192,757382400.0,0.0,361962
361962,255,203,757382400.0,0.0,361963
361963,203,255,757382400.0,0.0,361964
361964,41,203,757382400.0,0.0,361965
361965,203,41,757382400.0,0.0,361966
361966,126,203,757382400.0,0.0,361967
361967,117,203,757382400.0,0.0,361968
361968,29,203,757382400.0,0.0,361969
361969,145,203,757382400.0,0.0,361970
361970,203,145,757382400.0,0.0,361971
361971,226,203,757382400.0,0.0,361972
361972,203,226,757382400.0,0.0,361973
361973,216,203,757382400.0,0.0,361974
361974,251,203,757382400.0,0.0,361975
361975,203,251,757382400.0,0.0,361976
361976,212,203,757382400.0,0.0,361977
361977,203,174,757382400.0,0.0,361978
361978,174,203,757382400.0,0.0,361979
361979,187,203,757382400.0,0.0,361980
361980,203,187,757382400.0,0.0,361981
361981,220,203,757382400.0,0.0,361982
361982,20,218,757382400.0,0.0,361983
361983,218,20,757382400.0,0.0,361984
361984,20,37,757382400.0,0.0,361985
361985,20,71,757382400.0,0.0,361986
361986,71,20,757382400.0,0.0,361987
361987,20,215,757382400.0,0.0,361988
361988,215,20,757382400.0,0.0,361989
361989,5,20,757382400.0,0.0,361990
361990,20,5,757382400.0,0.0,361991
361991,199,20,757382400.0,0.0,361992
361992,20,199,757382400.0,0.0,361993
361993,110,20,757382400.0,0.0,361994
361994,20,110,757382400.0,0.0,361995
361995,20,149,757382400.0,0.0,361996
361996,20,167,757382400.0,0.0,361997
361997,167,20,757382400.0,0.0,361998
361998,20,231,757382400.0,0.0,361999
361999,231,20,757382400.0,0.0,362000
362000,181,20,757382400.0,0.0,362001
362001,20,166,757382400.0,0.0,362002
362002,237,20,757382400.0,0.0,362003
362003,20,89,757382400.0,0.0,362004
362004,89,20,757382400.0,0.0,362005
362005,15,20,757382400.0,0.0,362006
362006,20,15,757382400.0,0.0,362007
362007,20,155,757382400.0,0.0,362008
362008,155,20,757382400.0,0.0,362009
362009,20,9,757382400.0,0.0,362010
362010,9,20,757382400.0,0.0,362011
362011,38,20,757382400.0,0.0,362012
362012,20,38,757382400.0,0.0,362013
362013,2,20,757382400.0,0.0,362014
362014,20,2,757382400.0,0.0,362015
362015,20,40,757382400.0,0.0,362016
362016,40,20,757382400.0,0.0,362017
362017,20,196,757382400.0,0.0,362018
362018,196,20,757382400.0,0.0,362019
362019,20,152,757382400.0,0.0,362020
362020,20,207,757382400.0,0.0,362021
362021,207,20,757382400.0,0.0,362022
362022,197,20,757382400.0,0.0,362023
362023,20,197,757382400.0,0.0,362024
362024,142,20,757382400.0,0.0,362025
362025,20,217,757382400.0,0.0,362026
362026,217,20,757382400.0,0.0,362027
362027,20,90,757382400.0,0.0,362028
362028,90,20,757382400.0,0.0,362029
362029,20,236,757382400.0,0.0,362030
362030,236,20,757382400.0,0.0,362031
362031,20,156,757382400.0,0.0,362032
362032,156,20,757382400.0,0.0,362033
362033,20,32,757382400.0,0.0,362034
362034,32,20,757382400.0,0.0,362035
362035,20,147,757382400.0,0.0,362036
362036,147,20,757382400.0,0.0,362037
362037,20,205,757382400.0,0.0,362038
362038,205,20,757382400.0,0.0,362039
362039,20,100,757382400.0,0.0,362040
362040,100,20,757382400.0,0.0,362041
362041,20,57,757382400.0,0.0,362042
362042,57,20,757382400.0,0.0,362043
362043,20,244,757382400.0,0.0,362044
362044,45,20,757382400.0,0.0,362045
362045,20,45,757382400.0,0.0,362046
362046,20,124,757382400.0,0.0,362047
362047,124,20,757382400.0,0.0,362048
362048,173,20,757382400.0,0.0,362049
362049,20,173,757382400.0,0.0,362050
362050,20,101,757382400.0,0.0,362051
362051,101,20,757382400.0,0.0,362052
362052,20,92,757382400.0,0.0,362053
362053,92,20,757382400.0,0.0,362054
362054,20,44,757382400.0,0.0,362055
362055,44,20,757382400.0,0.0,362056
362056,20,229,757382400.0,0.0,362057
362057,229,20,757382400.0,0.0,362058
362058,20,118,757382400.0,0.0,362059
362059,20,224,757382400.0,0.0,362060
362060,224,20,757382400.0,0.0,362061
362061,164,20,757382400.0,0.0,362062
362062,20,164,757382400.0,0.0,362063
362063,176,20,757382400.0,0.0,362064
362064,20,176,757382400.0,0.0,362065
362065,20,53,757382400.0,0.0,362066
362066,53,20,757382400.0,0.0,362067
362067,20,54,757382400.0,0.0,362068
362068,54,20,757382400.0,0.0,362069
362069,77,20,757382400.0,0.0,362070
362070,107,20,757382400.0,0.0,362071
362071,20,107,757382400.0,0.0,362072
362072,31,20,757382400.0,0.0,362073
362073,20,31,757382400.0,0.0,362074
362074,78,20,757382400.0,0.0,362075
362075,20,78,757382400.0,0.0,362076
362076,20,18,757382400.0,0.0,362077
362077,18,20,757382400.0,0.0,362078
362078,20,7,757382400.0,0.0,362079
362079,160,20,757382400.0,0.0,362080
362080,20,160,757382400.0,0.0,362081
362081,20,8,757382400.0,0.0,362082
362082,8,20,757382400.0,0.0,362083
362083,20,96,757382400.0,0.0,362084
362084,96,20,757382400.0,0.0,362085
362085,20,52,757382400.0,0.0,362086
362086,52,20,757382400.0,0.0,362087
362087,180,20,757382400.0,0.0,362088
362088,20,180,757382400.0,0.0,362089
362089,23,20,757382400.0,0.0,362090
362090,20,23,757382400.0,0.0,362091
362091,20,140,757382400.0,0.0,362092
362092,140,20,757382400.0,0.0,362093
362093,141,20,757382400.0,0.0,362094
362094,20,141,757382400.0,0.0,362095
362095,95,20,757382400.0,0.0,362096
362096,20,95,757382400.0,0.0,362097
362097,64,20,757382400.0,0.0,362098
362098,20,64,757382400.0,0.0,362099
362099,234,20,757382400.0,0.0,362100
362100,20,234,757382400.0,0.0,362101
362101,20,186,757382400.0,0.0,362102
362102,186,20,757382400.0,0.0,362103
362103,20,163,757382400.0,0.0,362104
362104,163,20,757382400.0,0.0,362105
362105,16,20,757382400.0,0.0,362106
362106,20,16,757382400.0,0.0,362107
362107,243,20,757382400.0,0.0,362108
362108,20,243,757382400.0,0.0,362109
362109,20,111,757382400.0,0.0,362110
362110,111,20,757382400.0,0.0,362111
362111,20,87,757382400.0,0.0,362112
362112,87,20,757382400.0,0.0,362113
362113,20,14,757382400.0,0.0,362114
362114,14,20,757382400.0,0.0,362115
362115,20,201,757382400.0,0.0,362116
362116,201,20,757382400.0,0.0,362117
362117,20,12,757382400.0,0.0,362118
362118,20,239,757382400.0,0.0,362119
362119,239,20,757382400.0,0.0,362120
362120,20,102,757382400.0,0.0,362121
362121,102,20,757382400.0,0.0,362122
362122,20,253,757382400.0,0.0,362123
362123,20,211,757382400.0,0.0,362124
362124,211,20,757382400.0,0.0,362125
362125,84,20,757382400.0,0.0,362126
362126,20,84,757382400.0,0.0,362127
362127,20,182,757382400.0,0.0,362128
362128,182,20,757382400.0,0.0,362129
362129,115,20,757382400.0,0.0,362130
362130,20,115,757382400.0,0.0,362131
362131,20,13,757382400.0,0.0,362132
362132,13,20,757382400.0,0.0,362133
362133,20,11,757382400.0,0.0,362134
362134,11,20,757382400.0,0.0,362135
362135,20,190,757382400.0,0.0,362136
362136,190,20,757382400.0,0.0,362137
362137,20,85,757382400.0,0.0,362138
362138,85,20,757382400.0,0.0,362139
362139,200,20,757382400.0,0.0,362140
362140,20,200,757382400.0,0.0,362141
362141,20,198,757382400.0,0.0,362142
362142,198,20,757382400.0,0.0,362143
362143,20,50,757382400.0,0.0,362144
362144,50,20,757382400.0,0.0,362145
362145,135,20,757382400.0,0.0,362146
362146,20,25,757382400.0,0.0,362147
362147,20,254,757382400.0,0.0,362148
362148,254,20,757382400.0,0.0,362149
362149,73,20,757382400.0,0.0,362150
362150,20,73,757382400.0,0.0,362151
362151,72,20,757382400.0,0.0,362152
362152,20,72,757382400.0,0.0,362153
362153,20,4,757382400.0,0.0,362154
362154,4,20,757382400.0,0.0,362155
362155,20,104,757382400.0,0.0,362156
362156,104,20,757382400.0,0.0,362157
362157,192,20,757382400.0,0.0,362158
362158,20,192,757382400.0,0.0,362159
362159,20,255,757382400.0,0.0,362160
362160,255,20,757382400.0,0.0,362161
362161,86,20,757382400.0,0.0,362162
362162,20,86,757382400.0,0.0,362163
362163,20,61,757382400.0,0.0,362164
362164,41,20,757382400.0,0.0,362165
362165,20,41,757382400.0,0.0,362166
362166,49,20,757382400.0,0.0,362167
362167,20,49,757382400.0,0.0,362168
362168,20,144,757382400.0,0.0,362169
362169,144,20,757382400.0,0.0,362170
362170,20,206,757382400.0,0.0,362171
362171,206,20,757382400.0,0.0,362172
362172,126,20,757382400.0,0.0,362173
362173,20,126,757382400.0,0.0,362174
362174,20,51,757382400.0,0.0,362175
362175,20,117,757382400.0,0.0,362176
362176,117,20,757382400.0,0.0,362177
362177,22,20,757382400.0,0.0,362178
362178,20,22,757382400.0,0.0,362179
362179,20,29,757382400.0,0.0,362180
362180,29,20,757382400.0,0.0,362181
362181,20,145,757382400.0,0.0,362182
362182,145,20,757382400.0,0.0,362183
362183,20,226,757382400.0,0.0,362184
362184,226,20,757382400.0,0.0,362185
362185,216,20,757382400.0,0.0,362186
362186,20,216,757382400.0,0.0,362187
362187,251,20,757382400.0,0.0,362188
362188,20,251,757382400.0,0.0,362189
362189,20,19,757382400.0,0.0,362190
362190,19,20,757382400.0,0.0,362191
362191,97,20,757382400.0,0.0,362192
362192,20,97,757382400.0,0.0,362193
362193,20,114,757382400.0,0.0,362194
362194,114,20,757382400.0,0.0,362195
362195,20,212,757382400.0,0.0,362196
362196,212,20,757382400.0,0.0,362197
362197,20,174,757382400.0,0.0,362198
362198,174,20,757382400.0,0.0,362199
362199,187,20,757382400.0,0.0,362200
362200,20,187,757382400.0,0.0,362201
362201,20,222,757382400.0,0.0,362202
362202,20,27,757382400.0,0.0,362203
362203,27,20,757382400.0,0.0,362204
362204,220,20,757382400.0,0.0,362205
362205,20,220,757382400.0,0.0,362206
362206,20,98,757382400.0,0.0,362207
362207,98,20,757382400.0,0.0,362208
362208,127,31,757382400.0,0.0,362209
362209,218,31,757382400.0,0.0,362210
362210,215,31,757382400.0,0.0,362211
362211,136,31,757382400.0,0.0,362212
362212,169,31,757382400.0,0.0,362213
362213,5,31,757382400.0,0.0,362214
362214,46,31,757382400.0,0.0,362215
362215,68,31,757382400.0,0.0,362216
362216,109,31,757382400.0,0.0,362217
362217,83,31,757382400.0,0.0,362218
362218,125,31,757382400.0,0.0,362219
362219,17,31,757382400.0,0.0,362220
362220,202,31,757382400.0,0.0,362221
362221,31,214,757382400.0,0.0,362222
362222,170,31,757382400.0,0.0,362223
362223,31,170,757382400.0,0.0,362224
362224,237,31,757382400.0,0.0,362225
362225,89,31,757382400.0,0.0,362226
362226,148,31,757382400.0,0.0,362227
362227,247,31,757382400.0,0.0,362228
362228,15,31,757382400.0,0.0,362229
362229,88,31,757382400.0,0.0,362230
362230,21,31,757382400.0,0.0,362231
362231,40,31,757382400.0,0.0,362232
362232,196,31,757382400.0,0.0,362233
362233,81,31,757382400.0,0.0,362234
362234,197,31,757382400.0,0.0,362235
362235,185,31,757382400.0,0.0,362236
362236,26,31,757382400.0,0.0,362237
362237,188,31,757382400.0,0.0,362238
362238,31,82,757382400.0,0.0,362239
362239,6,31,757382400.0,0.0,362240
362240,172,31,757382400.0,0.0,362241
362241,79,31,757382400.0,0.0,362242
